id,ACTION
1,0.9421098908243851
2,0.9421098908248197
3,0.9421098908248723
4,0.9421098908247048
5,0.9421098908250226
6,0.9421098908249448
7,0.9421098908248626
8,0.9421098908249669
9,0.9421098908245011
10,0.9421098908247552
11,0.9421098908247253
12,0.942109890824686
13,0.9421098908246275
14,0.9421098908245159
15,0.9421098908247694
16,0.9421098908248265
17,0.9421098908246094
18,0.9421098908246578
19,0.9421098908248212
20,0.9421098908247637
21,0.9421098908248644
22,0.9421098908247869
23,0.942109890824594
24,0.9421098908246758
25,0.9421098908246263
26,0.9421098908247147
27,0.9421098908247526
28,0.9421098908244266
29,0.942109890824843
30,0.9421098908246387
31,0.9421098908247612
32,0.9421098908247213
33,0.9421098908247444
34,0.9421098908248181
35,0.9421098908247353
36,0.9421098908248599
37,0.9421098908247714
38,0.9421098908247808
39,0.9421098908246102
40,0.9421098908245891
41,0.9421098908245827
42,0.9421098908247869
43,0.942109890824735
44,0.9421098908247763
45,0.9421098908247215
46,0.9421098908246555
47,0.9421098908249103
48,0.9421098908246478
49,0.9421098908249262
50,0.9421098908248374
51,0.9421098908248356
52,0.9421098908247925
53,0.942109890824792
54,0.942109890824868
55,0.9421098908246569
56,0.9421098908244694
57,0.9421098908247706
58,0.942109890825003
59,0.9421098908248023
60,0.9421098908247928
61,0.9421098908248506
62,0.9421098908246626
63,0.9421098908247014
64,0.9421098908248522
65,0.9421098908248708
66,0.9421098908248476
67,0.9421098908246623
68,0.9421098908248027
69,0.9421098908247124
70,0.9421098908245019
71,0.9421098908246976
72,0.9421098908248723
73,0.9421098908247467
74,0.942109890824841
75,0.9421098908248177
76,0.9421098908249196
77,0.9421098908248581
78,0.9421098908246852
79,0.9421098908246249
80,0.9421098908248285
81,0.9421098908248418
82,0.9421098908247619
83,0.9421098908247907
84,0.9421098908248604
85,0.9421098908246989
86,0.9421098908244907
87,0.9421098908246578
88,0.942109890824821
89,0.9421098908248242
90,0.9421098908246535
91,0.9421098908247552
92,0.9421098908247095
93,0.9421098908249506
94,0.9421098908246013
95,0.942109890824825
96,0.9421098908246306
97,0.9421098908245701
98,0.9421098908247508
99,0.9421098908249176
100,0.9421098908247912
101,0.9421098908247307
102,0.9421098908245824
103,0.9421098908247462
104,0.9421098908246011
105,0.9421098908246018
106,0.9421098908248979
107,0.9421098908249689
108,0.9421098908246633
109,0.9421098908248243
110,0.942109890824715
111,0.94210989082462
112,0.9421098908247402
113,0.9421098908247323
114,0.9421098908248179
115,0.9421098908247749
116,0.9421098908247393
117,0.9421098908247849
118,0.9421098908248309
119,0.9421098908249936
120,0.9421098908248285
121,0.9421098908248979
122,0.9421098908247846
123,0.9421098908245543
124,0.9421098908247844
125,0.9421098908248599
126,0.9421098908246359
127,0.9421098908244355
128,0.9421098908246145
129,0.9421098908245263
130,0.9421098908247083
131,0.9421098908249791
132,0.9421098908247778
133,0.9421098908247195
134,0.9421098908245692
135,0.9421098908248232
136,0.9421098908246446
137,0.9421098908248265
138,0.9421098908247479
139,0.9421098908245954
140,0.9421098908248787
141,0.9421098908247899
142,0.9421098908245731
143,0.9421098908248428
144,0.9421098908248082
145,0.9421098908249935
146,0.9421098908244854
147,0.9421098908244454
148,0.9421098908246691
149,0.9421098908249369
150,0.9421098908247814
151,0.9421098908247871
152,0.9421098908247684
153,0.942109890824769
154,0.9421098908246801
155,0.9421098908246882
156,0.9421098908247562
157,0.9421098908247325
158,0.9421098908246857
159,0.9421098908248496
160,0.9421098908246976
161,0.9421098908244271
162,0.9421098908249044
163,0.9421098908247538
164,0.9421098908247254
165,0.9421098908247666
166,0.942109890825011
167,0.9421098908247022
168,0.9421098908247629
169,0.9421098908246842
170,0.9421098908248914
171,0.9421098908247895
172,0.9421098908246933
173,0.9421098908248405
174,0.9421098908248021
175,0.9421098908247418
176,0.9421098908249147
177,0.9421098908246361
178,0.9421098908249448
179,0.9421098908248423
180,0.9421098908244454
181,0.942109890824459
182,0.9421098908247083
183,0.9421098908247945
184,0.9421098908246758
185,0.9421098908248086
186,0.9421098908246318
187,0.9421098908248356
188,0.9421098908247109
189,0.9421098908246534
190,0.9421098908248062
191,0.9421098908250384
192,0.9421098908246412
193,0.9421098908250487
194,0.9421098908248031
195,0.9421098908247798
196,0.9421098908250439
197,0.9421098908248039
198,0.9421098908247111
199,0.942109890824792
200,0.9421098908245433
201,0.9421098908247558
202,0.942109890824673
203,0.9421098908245946
204,0.9421098908246957
205,0.9421098908248485
206,0.9421098908247826
207,0.9421098908248094
208,0.9421098908247209
209,0.9421098908245323
210,0.9421098908247709
211,0.942109890824782
212,0.9421098908245443
213,0.9421098908249854
214,0.9421098908246587
