id,ACTION
1,0.7325691380517241
2,0.9790180310674321
3,0.9947952006323881
4,0.9418683201633443
5,0.9978595097372026
6,0.9983302418804985
7,0.9902845503279039
8,0.9969207672315136
9,0.5903891775766346
10,0.9791133155463304
11,0.9914796175830436
12,0.9352563702486237
13,0.9457536206360391
14,0.7741215949361927
15,0.9675480555376067
16,0.9849396868254601
17,0.9341785818689686
18,0.8917523726180347
19,0.9812926385499909
20,0.9856513379495699
21,0.9992511470210369
22,0.9603894374277908
23,0.812573655608563
24,0.9633325616465094
25,0.9355373670743398
26,0.9761831862328222
27,0.9132186511491373
28,0.6188010572376581
29,0.986980983783911
30,0.8870637164705485
31,0.9678396841886635
32,0.9684804206724108
33,0.9743425046793622
34,0.9741131289043686
35,0.9507412729012216
36,0.9890611599351266
37,0.9623501720084113
38,0.9952357211552896
39,0.8778376650335861
40,0.8498039752853568
41,0.9469795334669951
42,0.9935087737209318
43,0.9722503904646721
44,0.9748100281245606
45,0.9685744224785778
46,0.9708619506106664
47,0.997319159863328
48,0.9442680190364187
49,0.9977205254545926
50,0.9817975105028585
51,0.9893963650781192
52,0.9807241788058295
53,0.980563270637634
54,0.9753218024890302
55,0.9617695708082717
56,0.9211378643416612
57,0.9700076233327414
58,0.998251290479387
59,0.9636692381771725
60,0.9818070194338121
61,0.9960923960593687
62,0.9852797019033889
63,0.9656530519061032
64,0.991111259321125
65,0.9970955514901217
66,0.9852608785028132
67,0.9020137648631531
68,0.9784721621887038
69,0.9600583921874704
70,0.7739079790959333
71,0.9444727812612075
72,0.9856188968378646
73,0.969949064438024
74,0.9918448307291882
75,0.9723788440105027
76,0.9756719794425983
77,0.9952663809542075
78,0.9323705427251409
79,0.7776097243814191
80,0.9974015552536869
81,0.9922355741204186
82,0.9870902917460104
83,0.9817901571806993
84,0.9911182142171335
85,0.9669627519513389
86,0.9427704477318424
87,0.9227391886888556
88,0.9971071431724593
89,0.9819339607063987
90,0.9533192425878221
91,0.981609815602623
92,0.9239377307957022
93,0.99646681814527
94,0.8912558391366818
95,0.9978038465020244
96,0.966106916687067
97,0.7930799437406246
98,0.9740203533562297
99,0.9893149296506448
100,0.9901122990942142
101,0.9697695452639372
102,0.6281913937978315
103,0.9769823848470859
104,0.9164787029457805
105,0.8600400457919927
106,0.9953641918096928
107,0.9937518920034634
108,0.9195339258846958
109,0.980871332331997
110,0.97960516008171
111,0.899735864028165
112,0.9437201597796618
113,0.9797124145516473
114,0.9973466745175176
115,0.9520680573680835
116,0.9537799857079191
117,0.9784081297286755
118,0.9924449632506075
119,0.9997563127121805
120,0.9903310884277639
121,0.9901848123816935
122,0.9864929652548101
123,0.8734789015456569
124,0.9638777159227544
125,0.9966985923816817
126,0.8790181392328551
127,0.6295088129203839
128,0.9567442534534623
129,0.9288070046025149
130,0.8250014010633288
131,0.9961540785240144
132,0.9717208491674226
133,0.9729360127698955
134,0.8641909066076084
135,0.993741095674601
136,0.8713758770771742
137,0.9869611678319219
138,0.9717469841393078
139,0.8884165359260343
140,0.978286543174153
141,0.9976181806322141
142,0.8890381005585004
143,0.9871030145179974
144,0.9806253501178032
145,0.9984019878123075
146,0.902027863665002
147,0.6091772129662013
148,0.9492166249108942
149,0.9944928552175037
150,0.9722676686859494
151,0.9785506266461007
152,0.9860819825718975
153,0.9801833662474491
154,0.9359039685272147
155,0.9613973664147145
156,0.9836108909784755
157,0.9842150017045649
158,0.9273927201460326
159,0.9945620769105702
160,0.9086828066977563
161,0.6173074092419385
162,0.9911591939804887
163,0.986079099119886
164,0.9871085905059095
165,0.9832478052312806
166,0.997082009894997
167,0.9583764083523919
168,0.9932697543348147
169,0.9247539473240116
170,0.9883023498106535
171,0.9796676710054707
172,0.9675447580527591
173,0.970892714942769
174,0.9926267831964742
175,0.9836669503629959
