id,ACTION
1,0.4663176695158205
2,1
3,1
4,1
5,1
6,0.9919322033898306
7,0.9943816653131075
8,1
9,0.5955861762744793
10,0.9996224851177967
11,0.9995371533249807
12,0.9859066970872462
13,0.9917272587403622
14,0.9716068640776465
15,0.9329134045068078
16,0.9970029994083822
17,0.9746026552041418
18,0.965794952818761
19,0.9999909090909092
20,0.9850666666666666
21,0.9999855072463768
22,1
23,0.9976581818181818
24,0.9993781481634199
25,0.9999518072289156
26,0.9597383640901443
27,0.9954428571428572
28,0.7272999207432755
29,0.9938905768747089
30,0.9901965950232996
31,0.9945377950406358
32,0.9919850627287937
33,0.9807875457875458
34,0.992503244951531
35,0.9995585209051069
36,1
37,0.9272631578947369
38,0.998
39,0.9044566706918374
40,0.9332156046556103
41,0.9990022187822497
42,0.9957450110864744
43,0.9790029065164452
44,0.9993652355355078
45,0.9935140161322878
46,0.9997595238095239
47,1
48,0.997231022117396
49,0.9999803921568627
50,0.99876
51,0.9653777880405607
52,0.9962228391627765
53,0.9740744360388464
54,1
55,0.9775132653079998
56,0.9663865266464639
57,0.9880348619420002
58,1
59,0.9983373490542363
60,1
61,1
62,0.700081032138656
63,0.9969715116981445
64,0.9999109090909091
65,0.9998825724104075
66,0.9999183673469388
67,0.9863500399904478
68,1
69,0.9500491106741299
70,0.5735207650924138
71,0.8719434085808355
72,1
73,0.9997
74,0.9996769453722903
75,0.9997647058823529
76,0.9994423076923076
77,0.9930423558897243
78,0.5887207740003858
79,0.40270222825968277
80,0.996619737049447
81,1
82,0.9998005612908727
83,0.9964083333333333
84,0.999719298245614
85,0.9966788043896361
86,0.9885132002604867
87,0.9817688172043011
88,1
89,0.9999736842105263
90,0.9284180586080586
91,0.9923794454856275
92,0.7438486174987724
93,1
94,0.9518809262330902
95,0.9995290062628652
96,0.9993509338321817
97,0.707305860618481
98,0.9940094492363436
99,0.9997668308702792
100,0.9952472848276989
101,0.9260766737528844
102,0.7529507278530284
103,0.9702431717578142
104,0.9793340404781887
105,0.15768648021110868
106,0.9602400472411187
107,1
108,0.9412279720602617
109,0.9997342995169082
110,0.9992934174922484
111,0.8864206916633474
112,0.9913283093850134
113,0.995451094906509
114,1
115,0.9288269265015925
116,0.9968041658026645
117,0.9991695888238642
118,0.9962241689128482
119,1
120,0.9989610742723151
121,0.9317675107068736
122,0.9817977011494253
123,0.9905578378012678
124,0.902420437530306
125,1
126,0.9506300892676471
127,0.9117723133683343
128,0.9548735182597806
129,0.928167507002801
130,0.9960814673568192
131,0.9969664227922884
132,0.9926195146437421
133,0.9992322738207526
134,0.9916385749839656
135,0.9999310344827586
136,0.9458353859544715
137,0.9999455096031001
138,0.9991931818181818
139,0.8574670254140645
140,0.9999672131147541
141,0.973395496141393
142,0.8260043309717462
143,0.9999909090909092
144,1
145,1
146,0.9453018270037593
147,0.9887975265594229
148,0.964900837185677
149,1
150,0.9999199999999999
151,0.9918592592592591
152,0.9140731354818721
153,0.9988379947453175
154,0.7194152767852667
155,0.9996021015471859
156,0.903152946353906
157,0.9873812098412977
158,0.99712303697231
159,0.9323239618478009
160,0.9925743418260443
161,0.43030905565233724
162,0.9241285525862283
163,0.9980789473684211
164,0.9948065554968738
165,0.9998699267403242
166,1
167,0.9079194056311272
168,0.998802020572674
169,0.9987774049845612
170,0.9990777740777742
171,0.9942222222222221
172,0.973297619047619
173,0.9972756208976837
174,0.9938728070175439
175,0.9733494265070277
176,0.9998235294117647
177,0.8521138991379105
178,0.997875
179,0.9998571428571429
180,0.9887975265594229
181,0.17656920821114372
182,0.9960814673568192
183,0.9913731536332228
184,0.5164690503124325
185,0.9887891887603466
186,0.8071648680793366
187,0.9989747446145437
188,0.9836668216259957
189,0.5527268572715556
190,0.9927680780026543
191,1
192,0.9943015267175572
193,0.9998419489803275
194,0.9999235668789809
195,0.9966703507176862
196,0.9999705882352942
197,1
198,0.9867873289917941
199,0.9956372279760328
200,0.492475208900603
201,0.9888641414141415
202,0.8763526745655498
203,0.9948777757808424
204,0.9512487496285358
205,0.9820905310795219
206,0.9938828452817772
207,0.9996958771389459
208,0.9568465383378324
209,0.7622399928633807
210,0.7785194005613124
211,0.9818042585519056
212,0.9992438771335048
213,1
214,0.9940703568478506
215,0.9998061560675141
216,0.7708929842289959
217,0.9874653985184524
218,0.9895058479532165
219,0.994
220,0.9989845966256146
221,0.7334847688239746
222,0.9999714285714285
223,1
224,0.930865318678546
225,0.9994251082251082
226,0.7406801772510495
227,0.8975553633942186
228,0.9939311004143575
229,1
230,0.9941337007030877
231,0.922932247304916
232,0.7284140453455207
233,0.9940406776194662
234,0.25214524761146434
235,0.9693524660362134
236,0.9149938030423401
237,0.9992994905348852
238,0.998384701039242
239,0.998041335717346
240,0.9986269609274417
241,0.9936408777528661
242,0.8249093747785285
243,0.2316239133673347
244,0.9999155959513993
245,0.9980832711038293
246,0.9987951445395942
247,0.9989374157653674
248,0.965698468558319
249,0.9998095238095238
250,0.9997650391721675
251,0.999497076023392
252,0.8181896637276109
253,0.998
254,0.9975977011494253
255,1
256,0.988113983570549
257,0.9999130434782608
258,0.8762824073389298
259,0.9950485515532688
260,0.9999322832170031
261,0.999323406478579
262,0.9998468309859155
263,0.9352777944277947
264,0.9874397520120506
265,0.9993982516457545
266,0.9568465383378324
267,0.9970000450376575
268,1
269,0.9998095238095238
270,0.979121222603017
271,0.9997857483391089
272,0.9794333598970992
273,1
274,0.5980990917447814
275,0.9999168350168349
276,0.8749166666666668
277,0.9996820788530466
278,0.998
279,0.9931565447040233
280,0.9887879673674027
281,1
282,1
283,0.8918928174785448
284,0.9898247091857538
285,0.9993230795348441
286,0.9668751043033583
287,0.99725
288,0.9958604651162791
289,0.994296864545448
290,0.9993982516457545
291,0.8345358838528011
292,0.9317245350496014
293,0.997603954376698
294,0.8977852582130955
295,0.9949982063437856
296,0.15714742270063056
297,0.39647247302629374
298,0.9492031389948109
299,0.44900195002742127
300,0.9729513779631487
301,0.3461473886328725
302,0.9850099647166499
303,0.8329909300028265
304,0.6902237318766278
305,0.9999672131147541
306,0.9785060045455851
307,0.9966788043896361
308,0.998
309,0.9918593245714842
310,0.9982713102713103
311,0.9966236645535406
312,0.977994927536232
313,0.9985563711125319
314,0.9993759737254158
315,1
316,0.9975940836940836
317,0.8342961308214465
318,0.9998926373626374
319,0.9276053750130709
320,0.9978869760843445
321,0.9896999774348457
322,0.13173661208270684
323,1
324,0.9996666666666667
325,1
326,0.8981098783569371
327,0.9853777777777778
328,0.9999737877633916
329,0.9938842866353504
330,0.9990280520722306
331,0.9978290470888102
332,0.9997269863857415
333,1
334,0.9920598529817721
335,0.9998734395178649
336,0.9914874817516134
337,0.9978774509803922
338,0.9199515951603758
339,0.9907879262579116
340,0.9953353660441921
341,0.8941131869300791
342,0.9996129934268226
343,0.9127210187124076
344,1
345,0.984
346,0.9952722512798098
347,0.97511618273162
348,0.9987142857142857
349,0.999910407239819
350,0.6088424242424242
351,0.9517581806057785
352,0.9938022712189888
353,0.995227555207919
354,0.30971336895121293
355,0.9535362773092333
356,0.997795
357,0.8149586458426438
358,0.9923657801648584
359,0.9985725371237992
